row_no,user_id,amount,merchant_id,merchant_name,mcc_code,timestamp,latitude,longitude,country,device_id
161,0ded7c85-0a4d-4c84-b917-da91d512a750,99000,MCH-8fff18fdd2,노션,7372,2026-06-11 10:52:00,35.541707,128.100314,KR,DEV-a9934025d3
162,0ded7c85-0a4d-4c84-b917-da91d512a750,64800,MCH-ba944121a3,무신사,5651,2026-06-13 18:28:00,35.548756,128.130425,KR,DEV-a9934025d3
163,0ded7c85-0a4d-4c84-b917-da91d512a750,9090,MCH-5b1162a765,KTX,4112,2026-06-13 20:24:00,35.51225,128.123694,KR,DEV-a9934025d3
164,0ded7c85-0a4d-4c84-b917-da91d512a750,9090,MCH-5b1162a765,KTX,4112,2026-06-14 16:02:00,35.543606,128.131392,KR,DEV-a9934025d3
165,0ded7c85-0a4d-4c84-b917-da91d512a750,16200,MCH-a5c765e6ce,프리스비,5732,2026-06-14 17:40:00,35.557945,128.137463,KR,DEV-a9934025d3
166,0ded7c85-0a4d-4c84-b917-da91d512a750,15300,MCH-a5c765e6ce,프리스비,5732,2026-06-15 12:50:00,35.537005,128.098693,KR,DEV-a9934025d3
167,0ded7c85-0a4d-4c84-b917-da91d512a750,20700,MCH-fb4fb59d3a,스타벅스,5814,2026-06-15 16:12:00,35.516526,128.127919,KR,DEV-a9934025d3
168,0ded7c85-0a4d-4c84-b917-da91d512a750,3960,MCH-06553b267c,카카오택시,4121,2026-06-16 09:34:00,35.511135,128.126219,KR,DEV-a9934025d3
169,0ded7c85-0a4d-4c84-b917-da91d512a750,15300,MCH-ba944121a3,무신사,5651,2026-06-16 13:27:00,35.538675,128.115005,KR,DEV-a9934025d3
170,0ded7c85-0a4d-4c84-b917-da91d512a750,16200,MCH-ab42b36c0b,배달의민족,5812,2026-06-16 18:10:00,35.517621,128.111498,KR,DEV-a9934025d3
171,0ded7c85-0a4d-4c84-b917-da91d512a750,26100,MCH-c563ceac18,맥도날드,5814,2026-06-17 17:37:00,35.560731,128.146306,KR,DEV-a9934025d3
172,0ded7c85-0a4d-4c84-b917-da91d512a750,16200,MCH-c563ceac18,맥도날드,5814,2026-06-17 22:20:00,35.548392,128.113793,KR,DEV-a9934025d3
173,0ded7c85-0a4d-4c84-b917-da91d512a750,68400,MCH-493f24c455,쿠팡,5399,2026-06-18 08:26:00,35.524391,128.114891,KR,DEV-a9934025d3
174,0ded7c85-0a4d-4c84-b917-da91d512a750,4590,MCH-5df4849ce1,지하철,4111,2026-06-18 13:34:00,35.516623,128.1284,KR,DEV-a9934025d3
175,0ded7c85-0a4d-4c84-b917-da91d512a750,41400,MCH-493f24c455,쿠팡,5399,2026-06-18 20:35:00,35.559226,128.098691,KR,DEV-a9934025d3
176,0ded7c85-0a4d-4c84-b917-da91d512a750,11970,MCH-06553b267c,카카오택시,4121,2026-06-19 21:39:00,35.532741,128.146954,KR,DEV-a9934025d3
177,0ded7c85-0a4d-4c84-b917-da91d512a750,2280000,MCH-c3acdc127f,유흥업소,5813,2026-06-20 05:22:00,35.560295,128.123748,KR,DEV-a9934025d3
178,0ded7c85-0a4d-4c84-b917-da91d512a750,47700,MCH-493f24c455,쿠팡,5399,2026-06-21 09:25:00,35.53742,128.100143,KR,DEV-a9934025d3
179,0ded7c85-0a4d-4c84-b917-da91d512a750,23400,MCH-ab42b36c0b,배달의민족,5812,2026-06-22 13:40:00,35.563825,128.145159,KR,DEV-a9934025d3
180,0ded7c85-0a4d-4c84-b917-da91d512a750,23400,MCH-fb4fb59d3a,스타벅스,5814,2026-06-23 10:26:00,35.559687,128.130591,KR,DEV-a9934025d3
181,0ded7c85-0a4d-4c84-b917-da91d512a750,16290,MCH-06553b267c,카카오택시,4121,2026-06-23 18:04:00,35.547483,128.124115,KR,DEV-a9934025d3
182,0ded7c85-0a4d-4c84-b917-da91d512a750,4500,MCH-ab42b36c0b,배달의민족,5812,2026-06-23 22:44:00,35.545634,128.11507,KR,DEV-a9934025d3
183,0ded7c85-0a4d-4c84-b917-da91d512a750,11520,MCH-5df4849ce1,지하철,4111,2026-06-24 08:14:00,35.547512,128.09814,KR,DEV-a9934025d3
184,0ded7c85-0a4d-4c84-b917-da91d512a750,153000,MCH-8fff18fdd2,노션,7372,2026-06-24 10:53:00,35.528916,128.141618,KR,DEV-a9934025d3
185,0ded7c85-0a4d-4c84-b917-da91d512a750,23400,MCH-a5c765e6ce,프리스비,5732,2026-06-24 21:39:00,35.550831,128.134471,KR,DEV-a9934025d3
186,0ded7c85-0a4d-4c84-b917-da91d512a750,4500,MCH-c563ceac18,맥도날드,5814,2026-06-25 11:52:00,35.536527,128.117306,KR,DEV-a9934025d3
187,0ded7c85-0a4d-4c84-b917-da91d512a750,720000,MCH-ba944121a3,무신사,5651,2026-06-27 14:41:00,35.562257,128.134318,KR,DEV-a9934025d3
188,0ded7c85-0a4d-4c84-b917-da91d512a750,20700,MCH-a5c765e6ce,프리스비,5732,2026-06-27 17:08:00,35.520309,128.13762,KR,DEV-a9934025d3
189,0ded7c85-0a4d-4c84-b917-da91d512a750,99000,MCH-8fff18fdd2,노션,7372,2026-06-27 21:43:00,35.516723,128.148147,KR,DEV-a9934025d3
190,0ded7c85-0a4d-4c84-b917-da91d512a750,80000,MCH-cf62dbb6a8,게임아이템_스토어,7994,2026-06-29 13:05:00,35.557408,128.141342,KR,DEV-a9934025d3
191,0ded7c85-0a4d-4c84-b917-da91d512a750,80000,MCH-cf62dbb6a8,게임아이템_스토어,7994,2026-06-29 13:06:00,35.557408,128.141342,KR,DEV-a9934025d3
192,0ded7c85-0a4d-4c84-b917-da91d512a750,80000,MCH-cf62dbb6a8,게임아이템_스토어,7994,2026-06-29 13:07:00,35.557408,128.141342,KR,DEV-a9934025d3
193,0ded7c85-0a4d-4c84-b917-da91d512a750,70200,MCH-ba944121a3,무신사,5651,2026-06-29 13:33:00,35.563625,128.112497,KR,DEV-a9934025d3
194,0ded7c85-0a4d-4c84-b917-da91d512a750,19800,MCH-8e35d3c146,김밥천국,5812,2026-06-29 15:20:00,35.557608,128.109822,KR,DEV-a9934025d3
195,0ded7c85-0a4d-4c84-b917-da91d512a750,13500,MCH-c563ceac18,맥도날드,5814,2026-06-30 12:04:00,35.532744,128.101708,KR,DEV-a9934025d3
196,0ded7c85-0a4d-4c84-b917-da91d512a750,7020,MCH-0d60345572,버스,4111,2026-07-02 09:30:00,35.541864,128.131538,KR,DEV-a9934025d3
197,0ded7c85-0a4d-4c84-b917-da91d512a750,2970,MCH-5df4849ce1,지하철,4111,2026-07-02 20:38:00,35.528257,128.100626,KR,DEV-a9934025d3
198,0ded7c85-0a4d-4c84-b917-da91d512a750,19800,MCH-493f24c455,쿠팡,5399,2026-07-02 22:02:00,35.551138,128.131487,KR,DEV-a9934025d3
199,0ded7c85-0a4d-4c84-b917-da91d512a750,19800,MCH-fb4fb59d3a,스타벅스,5814,2026-07-05 08:18:00,35.542848,128.121027,KR,DEV-a9934025d3
200,0ded7c85-0a4d-4c84-b917-da91d512a750,11790,MCH-06553b267c,카카오택시,4121,2026-07-05 14:29:00,35.531548,128.131052,KR,DEV-a9934025d3
201,0ded7c85-0a4d-4c84-b917-da91d512a750,11790,MCH-06553b267c,카카오택시,4121,2026-07-05 16:21:00,35.557399,128.131156,KR,DEV-a9934025d3
202,0ded7c85-0a4d-4c84-b917-da91d512a750,18000,MCH-5b1162a765,KTX,4112,2026-07-08 17:28:00,35.516645,128.125192,KR,DEV-a9934025d3
203,0ded7c85-0a4d-4c84-b917-da91d512a750,8460,MCH-0d60345572,버스,4111,2026-07-09 17:56:00,35.513105,128.114531,KR,DEV-a9934025d3
204,0ded7c85-0a4d-4c84-b917-da91d512a750,13230,MCH-06553b267c,카카오택시,4121,2026-07-10 17:42:00,35.52652,128.116219,KR,DEV-a9934025d3
205,0ded7c85-0a4d-4c84-b917-da91d512a750,23400,MCH-c563ceac18,맥도날드,5814,2026-07-13 15:44:00,35.54446,128.108563,KR,DEV-a9934025d3
206,0ded7c85-0a4d-4c84-b917-da91d512a750,56700,MCH-e7751d42a2,올리브영,5977,2026-07-14 11:25:00,35.54356,128.110604,KR,DEV-a9934025d3
207,0ded7c85-0a4d-4c84-b917-da91d512a750,16020,MCH-06553b267c,카카오택시,4121,2026-07-14 11:44:00,35.557192,128.146903,KR,DEV-a9934025d3
208,0ded7c85-0a4d-4c84-b917-da91d512a750,162000,MCH-8fff18fdd2,노션,7372,2026-07-14 13:10:00,35.527735,128.128949,KR,DEV-a9934025d3
209,0ded7c85-0a4d-4c84-b917-da91d512a750,5400,MCH-5df4849ce1,지하철,4111,2026-07-18 11:01:00,35.557693,128.13654,KR,DEV-a9934025d3
210,0ded7c85-0a4d-4c84-b917-da91d512a750,9900,MCH-fb4fb59d3a,스타벅스,5814,2026-07-18 11:18:00,35.541494,128.139064,KR,DEV-a9934025d3
211,0ded7c85-0a4d-4c84-b917-da91d512a750,153000,MCH-ca5e0a9e0b,AWS,7372,2026-07-18 18:50:00,35.523986,128.103154,KR,DEV-a9934025d3
212,0ded7c85-0a4d-4c84-b917-da91d512a750,27000,MCH-c563ceac18,맥도날드,5814,2026-07-19 11:12:00,35.557315,128.101218,KR,DEV-a9934025d3
213,0ded7c85-0a4d-4c84-b917-da91d512a750,189000,MCH-ca5e0a9e0b,AWS,7372,2026-07-19 20:39:00,35.526325,128.110665,KR,DEV-a9934025d3
214,0ded7c85-0a4d-4c84-b917-da91d512a750,198000,MCH-ca5e0a9e0b,AWS,7372,2026-07-20 12:50:00,35.533053,128.13207,KR,DEV-a9934025d3
215,0ded7c85-0a4d-4c84-b917-da91d512a750,18900,MCH-c563ceac18,맥도날드,5814,2026-07-20 17:56:00,35.523196,128.131709,KR,DEV-a9934025d3
216,0ded7c85-0a4d-4c84-b917-da91d512a750,5400,MCH-5b1162a765,KTX,4112,2026-07-23 13:45:00,35.544704,128.125206,KR,DEV-a9934025d3
217,0ded7c85-0a4d-4c84-b917-da91d512a750,14670,MCH-0d60345572,버스,4111,2026-07-23 14:40:00,35.547376,128.136368,KR,DEV-a9934025d3
218,0ded7c85-0a4d-4c84-b917-da91d512a750,17100,MCH-c563ceac18,맥도날드,5814,2026-07-23 21:15:00,35.541402,128.099663,KR,DEV-a9934025d3
219,0ded7c85-0a4d-4c84-b917-da91d512a750,198000,MCH-8fff18fdd2,노션,7372,2026-07-24 09:08:00,35.530218,128.106182,KR,DEV-a9934025d3
220,0ded7c85-0a4d-4c84-b917-da91d512a750,17100,MCH-fb4fb59d3a,스타벅스,5814,2026-07-24 16:39:00,35.525784,128.125728,KR,DEV-a9934025d3
221,0ded7c85-0a4d-4c84-b917-da91d512a750,1890,MCH-5b1162a765,KTX,4112,2026-07-25 10:28:00,35.531941,128.141171,KR,DEV-a9934025d3
222,0ded7c85-0a4d-4c84-b917-da91d512a750,27000,MCH-fb4fb59d3a,스타벅스,5814,2026-07-25 12:59:00,35.544719,128.117094,KR,DEV-a9934025d3
223,0ded7c85-0a4d-4c84-b917-da91d512a750,5850,MCH-0d60345572,버스,4111,2026-07-25 18:21:00,35.516245,128.117156,KR,DEV-a9934025d3
224,0ded7c85-0a4d-4c84-b917-da91d512a750,180000,MCH-53b4838ce6,어도비(Adobe),5734,2026-07-26 18:32:00,35.528572,128.151567,KR,DEV-a9934025d3
225,0ded7c85-0a4d-4c84-b917-da91d512a750,45000,MCH-8fff18fdd2,노션,7372,2026-07-26 20:19:00,35.542485,128.105136,KR,DEV-a9934025d3
226,0ded7c85-0a4d-4c84-b917-da91d512a750,18900,MCH-c563ceac18,맥도날드,5814,2026-07-27 17:50:00,35.522137,128.136783,KR,DEV-a9934025d3
227,0ded7c85-0a4d-4c84-b917-da91d512a750,52200,MCH-e7751d42a2,올리브영,5977,2026-07-28 11:26:00,35.549716,128.1247,KR,DEV-a9934025d3
228,0ded7c85-0a4d-4c84-b917-da91d512a750,11160,MCH-5df4849ce1,지하철,4111,2026-07-28 20:44:00,35.534776,128.14049,KR,DEV-a9934025d3
229,0ded7c85-0a4d-4c84-b917-da91d512a750,20700,MCH-c563ceac18,맥도날드,5814,2026-07-28 21:08:00,35.533547,128.143789,KR,DEV-a9934025d3
230,0ded7c85-0a4d-4c84-b917-da91d512a750,28800,MCH-493f24c455,쿠팡,5399,2026-07-29 10:21:00,35.54716,128.113881,KR,DEV-a9934025d3
231,0ded7c85-0a4d-4c84-b917-da91d512a750,56700,MCH-ba944121a3,무신사,5651,2026-07-29 11:25:00,35.553032,128.147076,KR,DEV-a9934025d3
232,0ded7c85-0a4d-4c84-b917-da91d512a750,16020,MCH-5b1162a765,KTX,4112,2026-07-29 22:19:00,35.530723,128.123348,KR,DEV-a9934025d3
233,0ded7c85-0a4d-4c84-b917-da91d512a750,57600,MCH-fb4fb59d3a,스타벅스,5814,2026-07-31 12:13:00,35.629206,128.148925,KR,DEV-a9934025d3
234,0ded7c85-0a4d-4c84-b917-da91d512a750,36000,MCH-e7751d42a2,올리브영,5977,2026-08-03 08:09:00,35.541591,128.124845,KR,DEV-a9934025d3
235,0ded7c85-0a4d-4c84-b917-da91d512a750,90000,MCH-bed94775b8,패스트파이브,7011,2026-08-03 17:36:00,35.556886,128.114428,KR,DEV-a9934025d3
236,0ded7c85-0a4d-4c84-b917-da91d512a750,10260,MCH-06553b267c,카카오택시,4121,2026-08-03 22:55:00,35.563327,128.104664,KR,DEV-a9934025d3
237,0ded7c85-0a4d-4c84-b917-da91d512a750,108000,MCH-bed94775b8,패스트파이브,7011,2026-08-04 10:57:00,35.530975,128.142194,KR,DEV-a9934025d3
238,0ded7c85-0a4d-4c84-b917-da91d512a750,65700,MCH-ba944121a3,무신사,5651,2026-08-04 15:36:00,35.523178,128.115462,KR,DEV-a9934025d3
239,0ded7c85-0a4d-4c84-b917-da91d512a750,243000,MCH-8fff18fdd2,노션,7372,2026-08-04 21:45:00,35.514759,128.132619,KR,DEV-a9934025d3
240,0ded7c85-0a4d-4c84-b917-da91d512a750,55800,MCH-493f24c455,쿠팡,5399,2026-08-05 09:48:00,35.558956,128.119915,KR,DEV-a9934025d3
241,0ded7c85-0a4d-4c84-b917-da91d512a750,18000,MCH-ba944121a3,무신사,5651,2026-08-05 11:56:00,35.559069,128.1076,KR,DEV-a9934025d3
242,0ded7c85-0a4d-4c84-b917-da91d512a750,24300,MCH-fb4fb59d3a,스타벅스,5814,2026-08-05 19:46:00,35.524634,128.131634,KR,DEV-a9934025d3
243,0ded7c85-0a4d-4c84-b917-da91d512a750,10440,MCH-5df4849ce1,지하철,4111,2026-08-06 08:00:00,35.534803,128.11626,KR,DEV-a9934025d3
244,0ded7c85-0a4d-4c84-b917-da91d512a750,6300,MCH-fb4fb59d3a,스타벅스,5814,2026-08-06 18:44:00,35.518745,128.108893,KR,DEV-a9934025d3
245,0ded7c85-0a4d-4c84-b917-da91d512a750,24300,MCH-c563ceac18,맥도날드,5814,2026-08-07 15:08:00,35.550304,128.123887,KR,DEV-a9934025d3
246,0ded7c85-0a4d-4c84-b917-da91d512a750,63900,MCH-a5c765e6ce,프리스비,5732,2026-08-08 13:11:00,35.514029,128.138959,KR,DEV-a9934025d3
247,0ded7c85-0a4d-4c84-b917-da91d512a750,7200,MCH-ab42b36c0b,배달의민족,5812,2026-08-08 16:47:00,35.519056,128.098661,KR,DEV-a9934025d3
248,0ded7c85-0a4d-4c84-b917-da91d512a750,10260,MCH-06553b267c,카카오택시,4121,2026-08-10 19:19:00,35.512416,128.131997,KR,DEV-a9934025d3
249,0ded7c85-0a4d-4c84-b917-da91d512a750,8820,MCH-06553b267c,카카오택시,4121,2026-08-12 13:35:00,35.51891,128.106714,KR,DEV-a9934025d3
250,0ded7c85-0a4d-4c84-b917-da91d512a750,4500,MCH-fb4fb59d3a,스타벅스,5814,2026-08-12 14:01:00,35.560041,128.117935,KR,DEV-a9934025d3
251,0ded7c85-0a4d-4c84-b917-da91d512a750,24300,MCH-a5c765e6ce,프리스비,5732,2026-08-12 20:53:00,35.528057,128.108071,KR,DEV-a9934025d3
252,0ded7c85-0a4d-4c84-b917-da91d512a750,14400,MCH-fb4fb59d3a,스타벅스,5814,2026-08-13 13:11:00,35.53119,128.120813,KR,DEV-a9934025d3
253,0ded7c85-0a4d-4c84-b917-da91d512a750,25200,MCH-ba944121a3,무신사,5651,2026-08-14 19:34:00,35.557698,128.119905,KR,DEV-a9934025d3
254,0ded7c85-0a4d-4c84-b917-da91d512a750,450000,MCH-489f756ae2,Steam_Global,5816,2026-08-14 20:39:00,35.521336,128.109581,CN,DEV-a9934025d3
255,0ded7c85-0a4d-4c84-b917-da91d512a750,28800,MCH-ba944121a3,무신사,5651,2026-08-15 13:11:00,35.514956,128.115217,KR,DEV-a9934025d3
256,0ded7c85-0a4d-4c84-b917-da91d512a750,15300,MCH-8e35d3c146,김밥천국,5812,2026-08-16 16:40:00,35.545855,128.101333,KR,DEV-a9934025d3
257,0ded7c85-0a4d-4c84-b917-da91d512a750,21600,MCH-fb4fb59d3a,스타벅스,5814,2026-08-16 20:57:00,35.537047,128.135772,KR,DEV-a9934025d3
258,0ded7c85-0a4d-4c84-b917-da91d512a750,18000,MCH-ab42b36c0b,배달의민족,5812,2026-08-17 12:12:00,35.550767,128.131185,KR,DEV-a9934025d3
259,0ded7c85-0a4d-4c84-b917-da91d512a750,252000,MCH-bed94775b8,패스트파이브,7011,2026-08-18 22:21:00,35.522703,128.13689,KR,DEV-a9934025d3
260,0ded7c85-0a4d-4c84-b917-da91d512a750,261000,MCH-8fff18fdd2,노션,7372,2026-08-19 08:14:00,35.550943,128.125839,KR,DEV-a9934025d3
261,0ded7c85-0a4d-4c84-b917-da91d512a750,17100,MCH-5df4849ce1,지하철,4111,2026-08-19 19:46:00,35.527741,128.110779,KR,DEV-a9934025d3
262,0ded7c85-0a4d-4c84-b917-da91d512a750,6300,MCH-8e35d3c146,김밥천국,5812,2026-08-20 11:03:00,35.519756,128.131726,KR,DEV-a9934025d3
263,0ded7c85-0a4d-4c84-b917-da91d512a750,10800,MCH-c563ceac18,맥도날드,5814,2026-08-20 16:05:00,35.517485,128.108723,KR,DEV-a9934025d3
264,0ded7c85-0a4d-4c84-b917-da91d512a750,9000,MCH-8e35d3c146,김밥천국,5812,2026-08-20 17:15:00,35.535082,128.106557,KR,DEV-a9934025d3
265,0ded7c85-0a4d-4c84-b917-da91d512a750,12420,MCH-5df4849ce1,지하철,4111,2026-08-21 08:48:00,35.532683,128.130624,KR,DEV-a9934025d3
266,0ded7c85-0a4d-4c84-b917-da91d512a750,10440,MCH-0d60345572,버스,4111,2026-08-21 14:10:00,35.520722,128.144302,KR,DEV-a9934025d3
267,0ded7c85-0a4d-4c84-b917-da91d512a750,198000,MCH-ca5e0a9e0b,AWS,7372,2026-08-21 19:11:00,35.555999,128.138703,KR,DEV-a9934025d3
268,0ded7c85-0a4d-4c84-b917-da91d512a750,180000,MCH-8fff18fdd2,노션,7372,2026-08-22 14:59:00,35.559356,128.09791,KR,DEV-a9934025d3
269,0ded7c85-0a4d-4c84-b917-da91d512a750,16110,MCH-0d60345572,버스,4111,2026-08-22 17:04:00,35.531167,128.137803,KR,DEV-a9934025d3
270,0ded7c85-0a4d-4c84-b917-da91d512a750,4410,MCH-0d60345572,버스,4111,2026-08-22 19:30:00,35.525144,128.12807,KR,DEV-a9934025d3
271,131b9d96-aa5a-4938-844d-2d08b7a2df9a,102000,MCH-ba944121a3,무신사,5651,2026-05-25 19:53:00,37.013544,128.192043,KR,DEV-c49cdab935
272,131b9d96-aa5a-4938-844d-2d08b7a2df9a,10800,MCH-0d60345572,버스,4111,2026-05-26 16:18:00,36.963113,128.20586,KR,DEV-c49cdab935
273,131b9d96-aa5a-4938-844d-2d08b7a2df9a,33000,MCH-8e35d3c146,김밥천국,5812,2026-05-27 11:27:00,36.981275,128.209187,KR,DEV-c49cdab935
274,131b9d96-aa5a-4938-844d-2d08b7a2df9a,19500,MCH-06553b267c,카카오택시,4121,2026-05-27 12:22:00,37.006314,128.205335,KR,DEV-c49cdab935
275,131b9d96-aa5a-4938-844d-2d08b7a2df9a,195000,MCH-53b4838ce6,어도비(Adobe),5734,2026-05-27 20:34:00,37.003204,128.191496,KR,DEV-c49cdab935
276,131b9d96-aa5a-4938-844d-2d08b7a2df9a,150000,MCH-bed94775b8,패스트파이브,7011,2026-05-30 17:08:00,37.001316,128.201972,KR,DEV-c49cdab935
277,131b9d96-aa5a-4938-844d-2d08b7a2df9a,225000,MCH-ca5e0a9e0b,AWS,7372,2026-05-31 19:18:00,36.99226,128.193494,KR,DEV-c49cdab935
278,131b9d96-aa5a-4938-844d-2d08b7a2df9a,18000,MCH-c563ceac18,맥도날드,5814,2026-06-01 10:45:00,37.015093,128.211589,KR,DEV-c49cdab935
279,131b9d96-aa5a-4938-844d-2d08b7a2df9a,435000,MCH-ca5e0a9e0b,AWS,7372,2026-06-01 20:26:00,36.989251,128.213379,KR,DEV-c49cdab935
280,131b9d96-aa5a-4938-844d-2d08b7a2df9a,375000,MCH-8fff18fdd2,노션,7372,2026-06-02 14:24:00,36.997998,128.191179,KR,DEV-c49cdab935
281,131b9d96-aa5a-4938-844d-2d08b7a2df9a,165000,MCH-bed94775b8,패스트파이브,7011,2026-06-04 14:52:00,36.999136,128.210674,KR,DEV-c49cdab935
282,131b9d96-aa5a-4938-844d-2d08b7a2df9a,39000,MCH-493f24c455,쿠팡,5399,2026-06-04 19:29:00,37.008868,128.1893,KR,DEV-c49cdab935
283,131b9d96-aa5a-4938-844d-2d08b7a2df9a,75000,MCH-bed94775b8,패스트파이브,7011,2026-06-05 09:59:00,36.964062,128.170104,KR,DEV-c49cdab935
284,131b9d96-aa5a-4938-844d-2d08b7a2df9a,45000,MCH-8e35d3c146,김밥천국,5812,2026-06-05 13:57:00,36.976774,128.194306,KR,DEV-c49cdab935
285,131b9d96-aa5a-4938-844d-2d08b7a2df9a,375000,MCH-ca5e0a9e0b,AWS,7372,2026-06-06 12:10:00,37.015058,128.187846,KR,DEV-c49cdab935
286,131b9d96-aa5a-4938-844d-2d08b7a2df9a,270000,MCH-ca5e0a9e0b,AWS,7372,2026-06-06 18:05:00,36.964244,128.198538,KR,DEV-c49cdab935
287,131b9d96-aa5a-4938-844d-2d08b7a2df9a,93000,MCH-493f24c455,쿠팡,5399,2026-06-06 18:57:00,37.008828,128.169767,KR,DEV-c49cdab935
288,131b9d96-aa5a-4938-844d-2d08b7a2df9a,103500,MCH-493f24c455,쿠팡,5399,2026-06-09 19:08:00,36.985503,128.165158,KR,DEV-c49cdab935
289,131b9d96-aa5a-4938-844d-2d08b7a2df9a,48000,MCH-e7751d42a2,올리브영,5977,2026-06-10 14:49:00,37.000946,128.170259,KR,DEV-c49cdab935
290,131b9d96-aa5a-4938-844d-2d08b7a2df9a,285000,MCH-ca5e0a9e0b,AWS,7372,2026-06-11 13:46:00,36.998047,128.16842,KR,DEV-c49cdab935
291,131b9d96-aa5a-4938-844d-2d08b7a2df9a,7500,MCH-06553b267c,카카오택시,4121,2026-06-12 20:07:00,36.994746,128.188635,KR,DEV-c49cdab935
292,131b9d96-aa5a-4938-844d-2d08b7a2df9a,30000,MCH-c563ceac18,맥도날드,5814,2026-06-13 14:07:00,37.001869,128.180697,KR,DEV-c49cdab935
293,131b9d96-aa5a-4938-844d-2d08b7a2df9a,11700,MCH-06553b267c,카카오택시,4121,2026-06-13 16:38:00,36.984655,128.207483,KR,DEV-c49cdab935
294,131b9d96-aa5a-4938-844d-2d08b7a2df9a,165000,MCH-8fff18fdd2,노션,7372,2026-06-13 16:38:00,36.994288,128.206828,KR,DEV-c49cdab935
295,131b9d96-aa5a-4938-844d-2d08b7a2df9a,170000,MCH-96930209b1,Amazon_US,5942,2026-06-16 12:32:00,36.965095,128.178894,CN,DEV-c49cdab935
296,131b9d96-aa5a-4938-844d-2d08b7a2df9a,112500,MCH-a5c765e6ce,프리스비,5732,2026-06-16 20:04:00,37.007975,128.195445,KR,DEV-c49cdab935
297,131b9d96-aa5a-4938-844d-2d08b7a2df9a,67500,MCH-ba944121a3,무신사,5651,2026-06-17 08:15:00,36.996571,128.199487,KR,DEV-c49cdab935
298,131b9d96-aa5a-4938-844d-2d08b7a2df9a,195000,MCH-ca5e0a9e0b,AWS,7372,2026-06-17 09:19:00,36.98319,128.199346,KR,DEV-c49cdab935
299,131b9d96-aa5a-4938-844d-2d08b7a2df9a,25500,MCH-ab42b36c0b,배달의민족,5812,2026-06-17 17:40:00,37.011225,128.217388,KR,DEV-c49cdab935
300,131b9d96-aa5a-4938-844d-2d08b7a2df9a,120000,MCH-ca5e0a9e0b,AWS,7372,2026-06-18 08:45:00,36.994542,128.167696,KR,DEV-c49cdab935
301,131b9d96-aa5a-4938-844d-2d08b7a2df9a,54000,MCH-e7751d42a2,올리브영,5977,2026-06-18 13:08:00,36.962059,128.191555,KR,DEV-c49cdab935
302,131b9d96-aa5a-4938-844d-2d08b7a2df9a,22500,MCH-fb4fb59d3a,스타벅스,5814,2026-06-18 20:27:00,37.008659,128.20434,KR,DEV-c49cdab935
303,131b9d96-aa5a-4938-844d-2d08b7a2df9a,180000,MCH-53b4838ce6,어도비(Adobe),5734,2026-06-21 08:30:00,37.001487,128.164861,KR,DEV-c49cdab935
304,131b9d96-aa5a-4938-844d-2d08b7a2df9a,34500,MCH-fb4fb59d3a,스타벅스,5814,2026-06-21 18:46:00,37.007897,128.173743,KR,DEV-c49cdab935
305,131b9d96-aa5a-4938-844d-2d08b7a2df9a,180000,MCH-bed94775b8,패스트파이브,7011,2026-06-22 13:15:00,37.013355,128.166634,KR,DEV-c49cdab935
306,131b9d96-aa5a-4938-844d-2d08b7a2df9a,150000,MCH-53b4838ce6,어도비(Adobe),5734,2026-06-23 11:51:00,36.965655,128.184874,KR,DEV-c49cdab935
307,131b9d96-aa5a-4938-844d-2d08b7a2df9a,435000,MCH-8fff18fdd2,노션,7372,2026-06-23 21:19:00,36.963928,128.186394,KR,DEV-c49cdab935
308,131b9d96-aa5a-4938-844d-2d08b7a2df9a,4780000,MCH-9449f2d5d1,중고거래_송금,6051,2026-06-24 03:29:00,36.972292,128.195198,KR,DEV-c49cdab935
309,131b9d96-aa5a-4938-844d-2d08b7a2df9a,225000,MCH-53b4838ce6,어도비(Adobe),5734,2026-06-24 08:48:00,36.974039,128.183448,KR,DEV-c49cdab935
310,131b9d96-aa5a-4938-844d-2d08b7a2df9a,135000,MCH-ca5e0a9e0b,AWS,7372,2026-06-24 08:59:00,37.013978,128.218656,KR,DEV-c49cdab935
311,131b9d96-aa5a-4938-844d-2d08b7a2df9a,285000,MCH-8fff18fdd2,노션,7372,2026-06-25 19:05:00,37.011244,128.213224,KR,DEV-c49cdab935
312,131b9d96-aa5a-4938-844d-2d08b7a2df9a,49500,MCH-493f24c455,쿠팡,5399,2026-06-25 19:17:00,36.990084,128.177596,KR,DEV-c49cdab935
313,131b9d96-aa5a-4938-844d-2d08b7a2df9a,18000,MCH-c563ceac18,맥도날드,5814,2026-06-26 12:16:00,36.982761,128.196716,KR,DEV-c49cdab935
314,131b9d96-aa5a-4938-844d-2d08b7a2df9a,100500,MCH-e7751d42a2,올리브영,5977,2026-06-27 09:34:00,36.967335,128.170433,KR,DEV-c49cdab935
315,131b9d96-aa5a-4938-844d-2d08b7a2df9a,9900,MCH-06553b267c,카카오택시,4121,2026-06-27 10:49:00,37.001194,128.181914,KR,DEV-c49cdab935
316,131b9d96-aa5a-4938-844d-2d08b7a2df9a,39000,MCH-493f24c455,쿠팡,5399,2026-06-27 10:51:00,37.003085,128.18915,KR,DEV-c49cdab935
317,131b9d96-aa5a-4938-844d-2d08b7a2df9a,79500,MCH-493f24c455,쿠팡,5399,2026-06-29 12:52:00,36.999886,128.217068,KR,DEV-c49cdab935
